//Golden Spike Saved Game: assets\data\saved1.dat
//****************************************************
//miscellaneous game variables
******************************
track, 22, 3038, 4278
track, 22, 3038, 4340
track, 22, 3038, 4402
track, 22, 3038, 4464
track, 22, 3038, 4526
track, 22, 3038, 4588
track, 22, 3038, 4650
track, 22, 3038, 4712
track, 22, 3038, 4774
track, 22, 3038, 4836
track, 22, 3038, 4898
track, 22, 3038, 4960
track, 22, 3038, 5022

//hill data
hill, 32, 3348, 0, 0, 1
hill, 31, 3348, 496, 1.57, 1
hill, 30, 2852, 496, 1.57, 1
hill, 33, 2852, 992, 1.57, 1
hill, 33, 3348, 992, 1.57, 1
hill, 33, 3348, 1488, 3.14, 1
hill, 32, 2852, 1488, 4.71, 1
hill, 33, 3844, 1488, 3.14, 1
hill, 30, 4340, 1922, 0, 1
hill, 32, 3844, 2232, 4.71, 1
hill, 32, 4340, 2418, 4.71, 1
hill, 31, 4340, 2914, 1.57, 1
hill, 30, 3844, 2728, 0, 1
hill, 32, 3844, 3224, 0, 1
hill, 32, 4340, 3410, 3.14, 1
hill, 33, 4836, 2170, 4.71, 1
hill, 33, 4836, 2666, 4.71, 1
hill, 33, 4836, 3162, 3.14, 1
hill, 31, 4836, 3658, 4.71, 1
hill, 31, 5332, 3410, 3.14, 1
hill, 33, 5332, 3906, 4.71, 1
hill, 31, 5332, 4402, 4.71, 1
hill, 33, 5828, 3410, 4.71, 1
hill, 31, 5828, 3906, 4.71, 1
hill, 31, 6324, 3906, 4.71, 1
hill, 31, 6324, 3410, 0, 1
hill, 32, 3844, 992, 0, 1
hill, 31, 4340, 1488, 4.71, 1
hill, 30, 6820, 3658, 4.71, 1
hill, 32, 7316, 3658, 4.71, 1
hill, 32, 7316, 3658, 4.71, 1
hill, 32, 6820, 4154, 3.14, 1
hill, 32, 7316, 4154, 4.71, 1
hill, 31, 6820, 4650, 0, 1
hill, 30, 6820, 5146, 0, 1
hill, 30, 6324, 4402, 0, 1
hill, 33, 7316, 5146, 4.71, 1
hill, 32, 7812, 5146, 4.71, 1
hill, 33, 7316, 5642, 0, 1
hill, 32, 7812, 5642, 4.71, 1
hill, 33, 7812, 6138, 4.71, 1
hill, 30, 8308, 5642, 3.14, 1
hill, 31, 8804, 5642, 3.14, 1
hill, 30, 9300, 5642, 3.14, 1
hill, 33, 9300, 5642, 3.14, 1
hill, 33, 9796, 5642, 4.71, 1
hill, 31, 9300, 6138, 3.14, 1
hill, 32, 9796, 6138, 3.14, 1
hill, 32, 8804, 6138, 3.14, 1
hill, 33, 9300, 6634, 3.14, 1
hill, 30, 8804, 6634, 4.71, 1
hill, 32, 9796, 6634, 4.71, 1
hill, 30, 9982, 1116, 3.14, 1
hill, 30, 9982, 1612, 4.71, 1
hill, 31, 9982, 2108, 0, 1
hill, 30, 10478, 2108, 0, 1
hill, 33, 10478, 1612, 4.71, 1
hill, 30, 10478, 1116, 0, 1
hill, 30, 10974, 1612, 0, 1
hill, 31, 11470, 1612, 4.71, 1
hill, 32, 10974, 2108, 0, 1
hill, 31, 11470, 2108, 4.71, 1
hill, 33, 10974, 2604, 0, 1
hill, 32, 11470, 2604, 4.71, 1
hill, 32, 10478, 2604, 0, 1
hill, 30, 9982, 2604, 0, 1
hill, 30, 9548, 1116, 0, 1
hill, 33, 9486, 1612, 4.71, 1
hill, 33, 9486, 2108, 4.71, 1
hill, 30, 10974, 1116, 4.71, 1
hill, 31, 10974, 620, 4.71, 1
hill, 30, 10974, 124, 4.71, 1
hill, 33, 11470, 0, 0, 1
hill, 33, 11470, 496, 0, 1
hill, 31, 8866, 0, 0, 1
hill, 32, 8866, 496, 0, 1
hill, 31, 9362, 496, 4.71, 1
hill, 31, 9362, 0, 3.14, 1
hill, 32, 10230, 372, 4.71, 1
hill, 31, 10230, 372, 4.71, 1
hill, 30, 4340, 992, 3.14, 1
hill, 33, 4836, 992, 3.14, 1
hill, 33, 5332, 992, 4.71, 1
hill, 30, 5828, 992, 0, 1
hill, 31, 6324, 992, 1.57, 1
hill, 33, 5828, 1488, 1.57, 1
hill, 30, 6324, 1488, 0, 1
hill, 32, 6820, 496, 0, 1
hill, 33, 7316, 496, 0, 1
hill, 30, 6820, 992, 1.57, 1
hill, 30, 7316, 992, 1.57, 1
hill, 30, 7316, 992, 1.57, 1
hill, 31, 7812, 992, 1.57, 1
hill, 31, 7812, 1488, 0, 1
hill, 32, 9982, 3100, 3.14, 1
hill, 33, 9982, 3596, 0, 1
hill, 31, 9982, 4092, 1.57, 1
hill, 31, 9982, 4588, 1.57, 1
hill, 33, 9982, 5084, 0, 1
hill, 33, 10478, 5084, 1.57, 1
hill, 33, 10478, 4588, 1.57, 1
hill, 32, 10478, 4092, 0, 1
hill, 33, 10478, 3100, 3.14, 1
hill, 30, 10478, 3596, 4.71, 1
hill, 30, 10974, 3596, 4.71, 1
hill, 32, 10974, 4092, 3.14, 1
hill, 32, 10974, 4588, 0, 1
hill, 30, 10974, 5084, 1.57, 1
hill, 30, 10974, 5580, 0, 1
hill, 32, 11470, 5580, 1.57, 1
hill, 31, 11966, 5580, 1.57, 1
hill, 31, 11966, 5580, 1.57, 1
hill, 32, 11470, 6076, 3.14, 1
hill, 31, 11966, 6076, 0, 1
hill, 31, 11470, 6572, 1.57, 1
hill, 30, 11532, 6572, 1.57, 1
hill, 32, 11966, 7068, 0, 1
hill, 32, 12462, 7068, 0, 1
hill, 30, 12958, 7068, 1.57, 1
hill, 32, 11966, 7564, 3.14, 1
hill, 33, 12462, 7564, 4.71, 1
hill, 32, 12462, 8060, 4.71, 1
hill, 31, 11966, 8060, 3.14, 1
hill, 32, 12958, 7564, 4.71, 1
hill, 33, 11470, 7068, 3.14, 1
hill, 33, 10354, 6882, 3.14, 1
hill, 30, 10850, 7378, 3.14, 1
hill, 30, 10354, 7378, 4.71, 1
hill, 33, 10354, 7874, 4.71, 1
hill, 32, 15500, 0, 3.14, 1
hill, 32, 15500, 496, 4.71, 1
hill, 30, 15004, 496, 3.14, 1
hill, 33, 14508, 496, 4.71, 1
hill, 30, 14508, 992, 4.71, 1
hill, 32, 15004, 992, 3.14, 1
hill, 32, 15500, 992, 0, 1
hill, 32, 14508, 1488, 1.57, 1
hill, 33, 15004, 1488, 0, 1
hill, 31, 14508, 1984, 1.57, 1
hill, 31, 15004, 1984, 3.14, 1
hill, 32, 15500, 1984, 3.14, 1
hill, 30, 15500, 1488, 4.71, 1
hill, 30, 15996, 0, 4.71, 1
hill, 31, 16492, 0, 3.14, 1
hill, 32, 16988, 0, 4.71, 1
hill, 32, 11966, 0, 3.14, 1
hill, 33, 12462, 0, 4.71, 1
hill, 31, 12958, 0, 3.14, 1
hill, 33, 13454, 0, 4.71, 1
hill, 31, 11966, 496, 3.14, 1
hill, 30, 12462, 496, 0, 1
hill, 30, 12958, 496, 1.57, 1
hill, 31, 13950, 0, 4.71, 1
hill, 33, 14446, 0, 3.14, 1
hill, 30, 13702, 496, 4.71, 1
hill, 30, 12586, 1364, 3.14, 1
hill, 32, 13082, 1860, 4.71, 1
hill, 33, 12586, 1860, 4.71, 1
hill, 31, 13082, 2356, 0, 1
hill, 31, 13578, 2356, 1.57, 1
hill, 30, 13082, 2852, 1.57, 1
hill, 31, 13578, 2852, 0, 1
hill, 31, 14074, 3348, 0, 1
hill, 33, 14570, 3348, 1.57, 1
hill, 33, 14570, 3844, 1.57, 1
hill, 32, 15066, 3844, 0, 1
hill, 31, 14570, 4340, 3.14, 1
hill, 32, 15066, 4340, 4.71, 1
hill, 31, 14074, 4836, 3.14, 1
hill, 30, 14074, 5332, 3.14, 1
hill, 32, 14570, 4836, 3.14, 1
hill, 31, 15066, 4836, 4.71, 1
hill, 31, 14570, 5332, 0, 1
hill, 30, 19530, 16492, 0, 1
hill, 30, 20026, 16492, 0, 1
hill, 31, 20522, 16492, 1.57, 1
hill, 32, 21018, 16492, 0, 1
hill, 31, 19530, 16988, 1.57, 1
hill, 31, 19530, 17050, 1.57, 1
hill, 30, 20026, 16988, 0, 1
hill, 31, 20522, 16988, 1.57, 1
hill, 30, 20026, 17484, 3.14, 1
hill, 30, 19530, 17484, 4.71, 1
hill, 31, 20522, 17484, 3.14, 1
hill, 33, 21018, 16988, 4.71, 1
hill, 32, 21514, 16492, 0, 1
hill, 31, 22010, 16492, 1.57, 1
hill, 31, 22506, 16492, 0, 1
hill, 30, 19592, 15996, 0, 1
hill, 31, 19592, 15500, 1.57, 1
hill, 30, 19592, 15004, 1.57, 1
hill, 32, 20088, 15004, 1.57, 1
hill, 31, 20088, 15500, 0, 1
hill, 33, 20088, 15996, 1.57, 1
hill, 33, 17856, 21328, 1.57, 1
hill, 33, 17856, 21824, 0, 1
hill, 30, 17856, 22320, 3.14, 1
hill, 33, 18352, 21328, 4.71, 1
hill, 31, 18352, 21824, 0, 1
hill, 31, 18352, 22320, 1.57, 1
hill, 32, 10354, 8370, 0, 1
hill, 31, 10354, 8866, 1.57, 1
hill, 30, 10354, 9362, 0, 1
hill, 33, 10354, 9858, 1.57, 1
hill, 33, 10354, 10354, 0, 1
hill, 33, 10354, 10850, 1.57, 1
hill, 32, 10354, 11346, 0, 1
hill, 33, 10354, 11842, 1.57, 1
hill, 30, 10354, 12338, 0, 1
hill, 32, 10354, 12834, 0, 1
hill, 32, 10850, 12338, 1.57, 1
hill, 31, 11346, 12338, 0, 1
hill, 30, 10850, 12834, 0, 1
hill, 32, 10850, 11842, 1.57, 1
hill, 32, 11346, 12834, 0, 1
hill, 33, 11842, 12834, 1.57, 1
hill, 33, 10354, 13330, 3.14, 1
hill, 33, 10850, 13330, 4.71, 1
hill, 31, 11346, 13330, 4.71, 1
hill, 31, 10354, 13826, 0, 1
hill, 33, 10850, 14322, 0, 1
hill, 31, 11346, 14818, 1.57, 1
hill, 33, 11346, 14322, 0, 1
hill, 31, 0, 8618, 0, 1
hill, 31, 496, 8618, 0, 1
hill, 31, 992, 8618, 1.57, 1
hill, 32, 1488, 8618, 0, 1
hill, 31, 1984, 8618, 0, 1
hill, 30, 1984, 9114, 1.57, 1
hill, 32, 1488, 9114, 0, 1
hill, 32, 1488, 9610, 1.57, 1
hill, 32, 1984, 9610, 0, 1
hill, 32, 2480, 9114, 0, 1
hill, 31, 4960, 7006, 0, 1
hill, 30, 4960, 7502, 0, 1
hill, 30, 5456, 7502, 0, 1
hill, 33, 5456, 7006, 0, 1
hill, 32, 7874, 7502, 0, 1
hill, 33, 7874, 7998, 0, 1
hill, 32, 8370, 7502, 1.57, 1
hill, 33, 8370, 7998, 1.57, 1
hill, 30, 8370, 8494, 0, 1
hill, 31, 8866, 7998, 1.57, 1
hill, 30, 8866, 8494, 0, 1
hill, 33, 8866, 8990, 1.57, 1
hill, 33, 9362, 8494, 1.57, 1
hill, 31, 6262, 10912, 0, 1
hill, 32, 6262, 11408, 0, 1
hill, 32, 6262, 11904, 1.57, 1
hill, 33, 6758, 11408, 3.14, 1
hill, 30, 6758, 10912, 4.71, 1
hill, 32, 6758, 11842, 0, 1
hill, 30, 7254, 10912, 1.57, 1
hill, 30, 6820, 15624, 0, 1
hill, 31, 7316, 15624, 0, 1
hill, 30, 7316, 16120, 0, 1
hill, 33, 6820, 16120, 1.57, 1
hill, 30, 6820, 16616, 1.57, 1
hill, 30, 7316, 16616, 0, 1
hill, 31, 17608, 6634, 0, 1
hill, 32, 17608, 7130, 0, 1
hill, 31, 17608, 7626, 0, 1
hill, 33, 17608, 8122, 0, 1
hill, 32, 18104, 6634, 1.57, 1
hill, 32, 18104, 7130, 1.57, 1
hill, 30, 18104, 7626, 0, 1
hill, 30, 18600, 8122, 0, 1
hill, 33, 18104, 8122, 1.57, 1
hill, 33, 18104, 8618, 1.57, 1
hill, 30, 18600, 8618, 0, 1
hill, 31, 19096, 8618, 0, 1
hill, 30, 19096, 8122, 1.57, 1
hill, 33, 18600, 6634, 1.57, 1
hill, 33, 19096, 6634, 0, 1
hill, 31, 19096, 6138, 1.57, 1
hill, 32, 19096, 5642, 1.57, 1
hill, 31, 19592, 5642, 0, 1
hill, 31, 19592, 6138, 0, 1
hill, 32, 19592, 7130, 0, 1
hill, 31, 19096, 7130, 0, 1
hill, 30, 20088, 6138, 0, 1
hill, 33, 20584, 6138, 0, 1
hill, 33, 21080, 6138, 0, 1
hill, 30, 21576, 6138, 1.57, 1
hill, 31, 22072, 6138, 0, 1
hill, 33, 21576, 6634, 0, 1
hill, 30, 22072, 6634, 0, 1
hill, 32, 20708, 0, 0, 1
hill, 33, 21204, 0, 1.57, 1
hill, 30, 20708, 496, 3.14, 1
hill, 30, 21204, 496, 4.71, 1
hill, 30, 20708, 992, 0, 1
hill, 31, 21204, 992, 1.57, 1
hill, 31, 20708, 1488, 3.14, 1
hill, 32, 21204, 1488, 4.71, 1
hill, 33, 21700, 1488, 3.14, 1
hill, 31, 21700, 992, 4.71, 1
hill, 31, 21700, 0, 3.14, 1
hill, 33, 22196, 0, 4.71, 1
hill, 33, 22692, 0, 3.14, 1
hill, 33, 23188, 0, 4.71, 1
hill, 32, 23684, 0, 0, 1
hill, 33, 22692, 496, 1.57, 1
hill, 30, 22692, 992, 0, 1
hill, 30, 22692, 1488, 1.57, 1
hill, 32, 23188, 496, 1.57, 1
hill, 32, 23188, 992, 1.57, 1
hill, 32, 23002, 16492, 0, 1
hill, 31, 23498, 16492, 1.57, 1
hill, 30, 21514, 16988, 3.14, 1
hill, 33, 21514, 16988, 1.57, 1
hill, 33, 22010, 16988, 0, 1
hill, 33, 22010, 17484, 3.14, 1
hill, 32, 21018, 17484, 1.57, 1
hill, 33, 21514, 17484, 1.57, 1
hill, 30, 22506, 16988, 1.57, 1
hill, 32, 23498, 16988, 0, 1
hill, 32, 23002, 16988, 1.57, 1
hill, 31, 23002, 17484, 3.14, 1
hill, 30, 22506, 17484, 1.57, 1
hill, 32, 23498, 17484, 3.14, 1
hill, 32, 20584, 15996, 4.71, 1
hill, 33, 20584, 15500, 3.14, 1
hill, 33, 21080, 15500, 4.71, 1
hill, 33, 21080, 15996, 3.14, 1
hill, 31, 19096, 9114, 3.14, 1
hill, 31, 19096, 9672, 3.14, 1
hill, 33, 19096, 10168, 4.71, 1
hill, 31, 19096, 10664, 4.71, 1
hill, 33, 19096, 11160, 0, 1
hill, 31, 19096, 11656, 1.57, 1
hill, 31, 19096, 12152, 3.14, 1
hill, 31, 19096, 12648, 4.71, 1
hill, 32, 19096, 13144, 0, 1
hill, 31, 19096, 13640, 1.57, 1
hill, 30, 19592, 8618, 1.57, 1
hill, 32, 19592, 9114, 0, 1
hill, 32, 19592, 9610, 0, 1
hill, 32, 19592, 10106, 1.57, 1
hill, 32, 19592, 10664, 1.57, 1
hill, 31, 19592, 11160, 3.14, 1
hill, 30, 19592, 11656, 1.57, 1
hill, 30, 19592, 12152, 3.14, 1
hill, 33, 19592, 12648, 1.57, 1
hill, 32, 19592, 13144, 1.57, 1
hill, 33, 19592, 13640, 0, 1
hill, 32, 19096, 14136, 1.57, 1
hill, 33, 19096, 14632, 0, 1
hill, 30, 19096, 15128, 1.57, 1
hill, 31, 19592, 14446, 0, 1
hill, 30, 20088, 13950, 1.57, 1
hill, 33, 20088, 14508, 1.57, 1
hill, 33, 20584, 14198, 1.57, 1
hill, 31, 20584, 14694, 0, 1
hill, 32, 13888, 14694, 0, 1
hill, 31, 13888, 14694, 0, 1
hill, 30, 14384, 14694, 1.57, 1
hill, 33, 13888, 15190, 3.14, 1
hill, 33, 14384, 15190, 4.71, 1
hill, 33, 15128, 14260, 3.14, 1
hill, 32, 15128, 14756, 0, 1
hill, 33, 15624, 14260, 1.57, 1
hill, 30, 15624, 14756, 4.71, 1
hill, 32, 15128, 15562, 4.71, 1
hill, 32, 15624, 15562, 3.14, 1
hill, 31, 15128, 16058, 1.57, 1
hill, 30, 13888, 15996, 4.71, 1
hill, 32, 14384, 15996, 3.14, 1
hill, 32, 14384, 16492, 4.71, 1
hill, 33, 14384, 16988, 4.71, 1
hill, 33, 15624, 16058, 4.71, 1
hill, 33, 15128, 16864, 4.71, 1
hill, 31, 15624, 16864, 4.71, 1
hill, 31, 15128, 17360, 3.14, 1
hill, 33, 15624, 17360, 3.14, 1
hill, 31, 11842, 15314, 0, 1
hill, 33, 12338, 15810, 3.14, 1
hill, 31, 12338, 15314, 4.71, 1
hill, 31, 12834, 15810, 3.14, 1
hill, 31, 12338, 16306, 0, 1
hill, 32, 12834, 16306, 1.57, 1
hill, 31, 10850, 10850, 1.57, 1
hill, 30, 11346, 10850, 1.57, 1
hill, 32, 11842, 10850, 0, 1
hill, 32, 12338, 10850, 3.14, 1
hill, 32, 12834, 10850, 4.71, 1
hill, 32, 13330, 10850, 0, 1
hill, 31, 13826, 10850, 3.14, 1
hill, 30, 12834, 11346, 4.71, 1
hill, 30, 13330, 11346, 0, 1
hill, 33, 13826, 11346, 4.71, 1
hill, 32, 12834, 11842, 0, 1
hill, 33, 13330, 11842, 1.57, 1
hill, 32, 13826, 12338, 4.71, 1
hill, 33, 13826, 12834, 0, 1
hill, 30, 13826, 13330, 1.57, 1
hill, 31, 13826, 13826, 1.57, 1
hill, 30, 12338, 13330, 0, 1
hill, 33, 12834, 13826, 4.71, 1
hill, 33, 12338, 14322, 4.71, 1
hill, 31, 1426, 21762, 3.14, 1
hill, 32, 1426, 22258, 0, 1
hill, 32, 1426, 22754, 3.14, 1
hill, 33, 1922, 22754, 4.71, 1
hill, 30, 1922, 21762, 1.57, 1
hill, 32, 2418, 22196, 1.57, 1
hill, 30, 2914, 21824, 0, 1
hill, 30, 3410, 22196, 4.71, 1
hill, 31, 3906, 21762, 0, 1
hill, 30, 3410, 22692, 1.57, 1
hill, 33, 3906, 22692, 1.57, 1
hill, 30, 4402, 22692, 0, 1
hill, 30, 4402, 21328, 1.57, 1
hill, 31, 4898, 21328, 0, 1
hill, 32, 4898, 20894, 1.57, 1
hill, 31, 4898, 20398, 0, 1
hill, 33, 5394, 20398, 0, 1
hill, 32, 5890, 20398, 3.14, 1
hill, 32, 6386, 20398, 4.71, 1
hill, 30, 6882, 20894, 1.57, 1
hill, 30, 6882, 20894, 1.57, 1
hill, 33, 6882, 20398, 0, 1
hill, 33, 6882, 19964, 0, 1
hill, 30, 6882, 19964, 0, 1
hill, 31, 7378, 19964, 3.14, 1
hill, 30, 7874, 19964, 4.71, 1
hill, 33, 2542, 18042, 0, 1
hill, 33, 2542, 18786, 1.57, 1
hill, 31, 3038, 18290, 3.14, 1
hill, 32, 3038, 18786, 4.71, 1
hill, 31, 2542, 19282, 0, 1
hill, 31, 3038, 19282, 1.57, 1
hill, 32, 3038, 19778, 3.14, 1
hill, 31, 3038, 20274, 1.57, 1
hill, 30, 2542, 19778, 0, 1
hill, 33, 2542, 20274, 0, 1
hill, 33, 1984, 20646, 0, 1
hill, 30, 1488, 20646, 1.57, 1
hill, 31, 992, 20646, 0, 1
hill, 33, 992, 19034, 1.57, 1
hill, 30, 1488, 19530, 0, 1
hill, 32, 868, 16244, 0, 1
hill, 33, 1364, 16244, 1.57, 1
hill, 30, 1860, 16244, 3.14, 1
hill, 30, 2356, 16244, 4.71, 1
hill, 30, 2852, 16244, 0, 1
hill, 31, 1364, 16740, 1.57, 1
hill, 31, 1364, 16740, 1.57, 1
hill, 32, 1860, 16740, 0, 1
hill, 33, 2356, 16740, 3.14, 1
hill, 31, 2852, 16740, 4.71, 1
hill, 31, 1860, 17236, 1.57, 1
hill, 33, 8866, 22196, 0, 1
hill, 33, 9362, 22196, 1.57, 1
hill, 33, 9858, 22196, 1.57, 1
hill, 32, 10354, 22196, 0, 1
hill, 33, 10850, 22196, 1.57, 1
hill, 30, 9362, 22692, 0, 1
hill, 30, 9858, 22692, 3.14, 1
hill, 32, 10354, 22692, 4.71, 1
hill, 32, 10850, 22692, 0, 1
hill, 30, 9362, 23188, 4.71, 1
hill, 30, 9858, 23188, 4.71, 1
hill, 32, 10354, 23188, 0, 1
hill, 31, 10850, 23188, 1.57, 1
hill, 31, 9362, 23684, 0, 1
hill, 32, 9858, 23684, 1.57, 1
hill, 31, 10354, 23684, 3.14, 1
hill, 31, 10850, 23684, 4.71, 1
hill, 30, 11346, 22196, 4.71, 1
hill, 32, 11346, 22692, 4.71, 1
hill, 32, 11346, 23250, 3.14, 1
hill, 30, 0, 4154, 0, 1
hill, 32, 496, 4154, 3.14, 1
hill, 33, 0, 4650, 4.71, 1
hill, 32, 496, 4650, 3.14, 1
hill, 31, 1736, 4650, 3.14, 1
hill, 32, 2418, 4650, 4.71, 1
hill, 33, 1736, 4154, 0, 1
hill, 33, 2418, 4154, 1.57, 1
hill, 30, 744, 5952, 1.57, 1
hill, 30, 1240, 5952, 0, 1
hill, 33, 1240, 6634, 1.57, 1
hill, 32, 1240, 7130, 0, 1
hill, 32, 1736, 7130, 1.57, 1
hill, 30, 2232, 7130, 3.14, 1
hill, 33, 3410, 6386, 4.71, 1
hill, 30, 3906, 6386, 3.14, 1
hill, 32, 3410, 6882, 0, 1
hill, 32, 3410, 7378, 1.57, 1
hill, 32, 3906, 7378, 0, 1
hill, 33, 5208, 9610, 1.57, 1
hill, 31, 5208, 9114, 0, 1
hill, 31, 5952, 8060, 1.57, 1
hill, 32, 5952, 8556, 0, 1
hill, 31, 7750, 10912, 0, 1
hill, 33, 8246, 10912, 1.57, 1
hill, 32, 8742, 10912, 3.14, 1
hill, 30, 7750, 11408, 4.71, 1
hill, 31, 8246, 11408, 4.71, 1
hill, 30, 8742, 11408, 3.14, 1
hill, 32, 7254, 11904, 0, 1
hill, 32, 7750, 11904, 1.57, 1
hill, 32, 8246, 11904, 0, 1
hill, 30, 6758, 12400, 1.57, 1
hill, 31, 7254, 12400, 0, 1
hill, 31, 7750, 12400, 3.14, 1
hill, 31, 8246, 12400, 4.71, 1
hill, 33, 7254, 12896, 3.14, 1
hill, 31, 7254, 13392, 4.71, 1
hill, 33, 7750, 12896, 4.71, 1
hill, 33, 7750, 13392, 4.71, 1
hill, 32, 7254, 13888, 4.71, 1
hill, 33, 7750, 13888, 0, 1
hill, 30, 7254, 14384, 0, 1
hill, 33, 7750, 14384, 1.57, 1
hill, 30, 8246, 14384, 1.57, 1
hill, 32, 8246, 14880, 0, 1
hill, 31, 8308, 14880, 0, 1
hill, 30, 8742, 14384, 1.57, 1
hill, 32, 9238, 14384, 1.57, 1
hill, 31, 8990, 14880, 1.57, 1
hill, 30, 6820, 5642, 1.57, 1
hill, 32, 6820, 6138, 0, 1
hill, 33, 6820, 6634, 1.57, 1
hill, 33, 6820, 7130, 1.57, 1
hill, 32, 6820, 7626, 0, 1
hill, 33, 6944, 9548, 1.57, 1
hill, 32, 6944, 10044, 0, 1
hill, 31, 7812, 9548, 1.57, 1
hill, 30, 8308, 9548, 1.57, 1
hill, 33, 9300, 10106, 1.57, 1
hill, 33, 9734, 10602, 1.57, 1
hill, 33, 9734, 10602, 1.57, 1
hill, 32, 8742, 12896, 0, 1
hill, 33, 9238, 13392, 1.57, 1
hill, 33, 992, 10106, 1.57, 1
hill, 32, 992, 10602, 0, 1
hill, 31, 1488, 10106, 3.14, 1
hill, 31, 1984, 10106, 1.57, 1
hill, 30, 1488, 10602, 3.14, 1
hill, 31, 1984, 10602, 0, 1
hill, 33, 992, 11098, 1.57, 1
hill, 31, 992, 11594, 0, 1
hill, 30, 992, 12090, 3.14, 1
hill, 33, 992, 12586, 4.71, 1
hill, 30, 1488, 11098, 4.71, 1
hill, 32, 1984, 11098, 3.14, 1
hill, 31, 1984, 11594, 3.14, 1
hill, 31, 1984, 12090, 4.71, 1
hill, 33, 1984, 12586, 3.14, 1
hill, 33, 2480, 12586, 3.14, 1
hill, 31, 2480, 12090, 4.71, 1
hill, 31, 992, 13082, 4.71, 1
hill, 32, 992, 13578, 3.14, 1
hill, 30, 992, 14074, 4.71, 1
hill, 33, 992, 14570, 3.14, 1
hill, 32, 2232, 13392, 3.14, 1
hill, 32, 2232, 14074, 4.71, 1
hill, 30, 2728, 13392, 4.71, 1
hill, 32, 2728, 14074, 0, 1
hill, 30, 3224, 14074, 1.57, 1
hill, 32, 3348, 3906, 1.57, 1
hill, 30, 3348, 4402, 0, 1
hill, 30, 3348, 4898, 3.14, 1
hill, 32, 4960, 5456, 3.14, 1
hill, 31, 5456, 5456, 4.71, 1
hill, 32, 4960, 5952, 0, 1
hill, 31, 3658, 8432, 0, 1
hill, 32, 3658, 8928, 1.57, 1
